Año  ;Código Único  ;Tipo Institución 1  ;Tipo Institución 2  ;Tipo Institución 3  ;Región Sede  ;Provincia Sede  ;Comuna Sede  ;Área del conocimiento  ;Cine-F 97 Área;Cine-F 97 Subárea;Área Carrera Genérica;Cine-F 13 Área;Cine-F 13 Subárea;Tipo de institución  ;Código IES  ;Nombre IES  ;Código Sede  ;Nombre Sede  ;Código Carrera  ;Nombre Carrera  ;Modalidad  ;Jornada  ;Versión  ;Tipo Carrera  ;Plan Especial  ;Duración Estudios  ;Duración Titulación  ;Duración Total  ;Régimen ;Duración formal del Régimen ;Nombre Título  ;Grado Académico  ;Nivel Global  ;Nivel Carrera  ;Demre;Año Inicio  ;Acreditación Carrera o Programa ;Elegibilidad Beca Pedagogía  ;Pedagogía Medicina Odontología, Otro  ;Requisito Ingreso  ;Semestres reconocidos ;Área Actual  ;Área Dest Agricultura  ;Área Dest Ciencias  ;Área Dest C Soc Comerc Derecho  ;Área Dest Educación  ;Área Dest Humanidades y Artes   ;Área Dest Ing Ind Const  ;Área Dest Salud y Serv Soc  ;Área Dest Servicios  ;Ponderación Notas  ;Ponderación Ranking Notas  ;Ponderación Lenguaje  ;Ponderación Matemáticas  ;Ponderación Historia  ;Ponderación Ciencias  ;Ponderación Otros  ;Vacantes Semestre Uno  ;Vacantes Semestre Dos  ;Formato Valor;Matrícula Anual  ;Costo Titulación  ;Costo Certificado Diploma  ;Arancel Anual  ;Vigencia  
OFE_2012;I143S12C67J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;12;SEDE PUERTO MONTT;67;TECNICO DE NIVEL SUPERIOR PROGRAMADOR EN COMPUTACION I-CARNEGIE;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN PROGRAMACION EN COMPUTACION;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1200000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C75J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;75;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN MARKETING;Presencial;Diurno;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1070000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C75J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;75;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN MARKETING;Presencial;Vespertino;2;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C76J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Tecnología;Ciencias;Informática;Ingeniería en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;12;SEDE PUERTO MONTT;76;INGENIERIA DE EJECUCION EN INFORMATICA;Presencial;Diurno;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1200000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C79J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;79;TECNICO EN GESTION DE EMPRESAS MENCION FINANZAS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1070000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C80J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;80;TECNICO EN GESTION DE EMPRESAS MENCION MARKETING;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1070000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C80J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;80;TECNICO EN GESTION DE EMPRESAS MENCION MARKETING;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;30;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C80J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;80;TECNICO EN GESTION DE EMPRESAS MENCION MARKETING;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;;;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C81J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;81;TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;25;0;;100000;;;1070000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C81J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;81;TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;40;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C81J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;81;TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C85J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;85;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION FINANZAS;Presencial;Vespertino;2;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C8J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;8;ADMINISTRACION Y GESTION DE EMPRESAS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION Y GESTION DE EMPRESAS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1070000;Vigente con Alumnos Nuevos
OFE_2012;I143S12C8J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DE LOS LAGOS;LLANQUIHUE;PUERTO MONTT;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;12;SEDE PUERTO MONTT;8;ADMINISTRACION Y GESTION DE EMPRESAS;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION Y GESTION DE EMPRESAS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C112J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;13;SEDE CONCEPCION;112;INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;Presencial;Diurno;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1010000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C16J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;13;SEDE CONCEPCION;16;TECNICO EN PROGRAMACION EN COMPUTACION;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;SIN INFORMACION;SIN INFORMACION;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;15;0;;100000;;;990000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C16J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;13;SEDE CONCEPCION;16;TECNICO EN PROGRAMACION EN COMPUTACION;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN PROGRAMACION COMPUTACIONAL;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C24J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Arte y Arquitectura;Ingeniería, Industria y Construcción;Arquitectura y Construcción;Técnico en Dibujo Arquitectónico;Ingeniería, Industria y Construcción;Arquitectura y Construcción;D;143;IP AIEP;13;SEDE CONCEPCION;24;DIBUJO DE ARQUITECTURA Y OBRAS CIVILES;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR DIBUJANTE DE ARQUITECTURA Y OBRAS CIVILES;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C35J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Salud;Salud y Servicios Sociales;Medicina;Técnico Dental y Asistente de Odontología;Salud y Bienestar;Salud;D;143;IP AIEP;13;SEDE CONCEPCION;35;TECNICO DENTAL;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DENTAL DE NIVEL SUPERIOR;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1120000;Vigente sin Alumnos Nuevos
OFE_2012;I143S13C46J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Ciencias Sociales;Ciencias Sociales, Enseñanza Comercial y Derecho;Periodismo e Información;Comunicación Social;Ciencias Sociales, Periodismo e Información;Periodismo e Información;D;143;IP AIEP;13;SEDE CONCEPCION;46;COMUNICACION SOCIAL MENCION RELACIONES PUBLICAS;Presencial;Vespertino;1;Plan Regular;NO APLICA;9;1;9;;;COMUNICADOR SOCIAL;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1040000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C50J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;13;SEDE CONCEPCION;50;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Diurno;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS CON MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1010000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C50J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;13;SEDE CONCEPCION;50;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Vespertino;2;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS CON MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1170000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C63J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;13;SEDE CONCEPCION;63;TECNICO EN ENFERMERIA RADIOTERAPIA E IMAGENOLOGIA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA, RADIOTERAPIA E IMAGENOLOGIA;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1230000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C67J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;13;SEDE CONCEPCION;67;TECNICO DE NIVEL SUPERIOR PROGRAMADOR EN COMPUTACION I-CARNEGIE;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN PROGRAMACION EN COMPUTACION;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C73J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;13;SEDE CONCEPCION;73;AUDITORIA;Presencial;Diurno;1;Plan Regular;NO APLICA;9;1;9;;;CONTADOR AUDITOR;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1100000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C75J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;13;SEDE CONCEPCION;75;INGENIERIA DE EJECUCION EN GESTION DE EMPRESAS MENCION EN MARKETING;Presencial;Diurno;1;Plan Regular;NO APLICA;9;1;9;;;INGENIERO DE EJECUCION EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Profesional Sin Licenciatura;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1010000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C79J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;13;SEDE CONCEPCION;79;TECNICO EN GESTION DE EMPRESAS MENCION FINANZAS;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1170000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C80J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;13;SEDE CONCEPCION;80;TECNICO EN GESTION DE EMPRESAS MENCION MARKETING;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1010000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C80J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;13;SEDE CONCEPCION;80;TECNICO EN GESTION DE EMPRESAS MENCION MARKETING;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1170000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C80J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;13;SEDE CONCEPCION;80;TECNICO EN GESTION DE EMPRESAS MENCION MARKETING;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;;;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1170000;Vigente con Alumnos Nuevos
OFE_2012;I143S13C81J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;CONCEPCION;CONCEPCION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;13;SEDE CONCEPCION;81;TECNICO EN GESTION DE EMPRESAS MENCION EN RECURSOS HUMANOS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;;;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;SIN GRADO;Pregrado;Técnico de Nivel Superior;0;0;No Acreditada;No Elegible;;;;;;;;;;;;;0;;0;0;0;0;0;10;0;;100000;;;1010000;Vigente con Alumnos Nuevos
